person_uuid,age_group,sex,occupation,district,kure_probe_text_length
e3f6d519eb224bf5b42f43f0b9938c45,20대,남자,영업 관련 관리자,부천시 원미구,98
e3fa522d4b534dfda14f7c56d389e10f,30대,여자,광고 전문가,사하구,66
e3fa678717e54c739644b33c872f40ab,10대,여자,무직,고양시 덕양구,61
e3fc4596aff54960bf61a17685561fb0,20대,남자,무직,나주시,97
e3fcbbf2320d467aae51d6abe6b6e3a8,20대,여자,무직,광주시,92
e4009b6d3ce44f7192f847c46e2d96b2,20대,여자,경리 사무원,김해시,64
e402329e3ba043958b2f0e1e74ae7325,20대,남자,무직,성남시 분당구,84
e40323d7ceb34fdcb2254077a2f0f9df,20대,남자,상·하수 배관공,평택시,89
e4054e815b134ea3bd23b1f65fda3ba9,30대,여자,"전직 제빵사 및 제과원, 현재 구직중",달서구,81
e407d72226e54b59a33ea036d834cec3,30대,여자,그 외 경호 및 보안 관련 종사원,경산시,81
e40ecd489e9a428399e61646e407afe0,20대,남자,회계 사무원,송파구,97
e40ee107126446e3851b7ba8c3e1a141,20대,여자,무직,서구,63
e40f808e701f42a8861ad1e2f685c94e,20대,남자,수질 환경 기술자 및 연구원,유성구,77
e40fc2c9bae44e29bbb5fcb9e3e38aac,10대,남자,무직,진천군,89
e40ffc4de41041b2a220156a91f7c576,20대,여자,유치원 교사,포천시,63
e41230f0097e414599a47e84201440a3,20대,남자,무직,장흥군,67
e4126d85b83a4b57b4307d40ade0292f,30대,여자,무직,의정부시,81
e415957356334e94a89ba7faa308536b,20대,여자,무직,진주시,94
e41abd0c0b23490686bccefe9809ef3b,30대,남자,산업 안전원,달성군,96
e41b0d315bd24a3fb25295eac6ab86c3,30대,여자,청소년 지도사,안동시,92
e41b8bf4905e4bed81cb2775ff43289e,10대,남자,무직,포항시 남구,84
e41c45de6a1647659814aa7160b70dbb,20대,여자,무직,청주시 흥덕구,89
e41ca71286ab4df58349334cd270ac8d,30대,여자,사무 보조원,수원시 영통구,83
e41cc5aae23c45b3b72121858ee70bf0,20대,남자,상·하수 배관공,시흥시,115
e41ffe6cc06f4e24b85fee52453ddb52,20대,여자,무직,양주시,78
e421bb8140c74a9188c5b22cd6c688c7,30대,여자,무직,여수시,83
e42236006a4049fab764885cb0a6cfd9,20대,여자,무직,금천구,88
e422f2839d5d45b9a4eb408dc48d98c9,20대,여자,검표원,강릉시,78
e422f32ff2394fa78c02de07ccd87a24,20대,여자,사서,노원구,94
e42316e172094af79dcd244baa71868b,20대,남자,법무사,성동구,68
e4248ee25e3c4387a826c7e6550bfa41,30대,여자,연선기 조작원,서구,91
e425febb58454b33bb42a19a3a8e3bac,20대,남자,영업 관련 관리자,성북구,98
e42695b5c2584cf1bc8909d75405e8e1,30대,남자,투자 권유 대행인,마포구,90
e4283cfeeb2746e3929341138c1fbdce,20대,남자,무직,금천구,90
e429d3cf99284ea7ad069514cd6166d6,30대,남자,영업 관리 사무원,광진구,86
e42c0437e4b74a148d18fa983fe8b72d,20대,여자,무직,광산구,80
e42d1b827ee3429386ce57eab105781a,20대,여자,무직,영도구,81
e42d6db277cb452b8d0c8b302a57ccdc,20대,남자,일반 비서,성남시 중원구,76
e42dfe8ded9e4500b11c056130688e4e,10대,여자,무직,의왕시,71
e42ed2fa17f84474966a3853b2445896,20대,남자,조경감리 기술자,동구,89
e431ca15baf740fe8d3fd925ce4d95ff,10대,남자,무직,송파구,99
e431d2191c1c47049599913357463a7b,30대,여자,무직,동구,98
e43433d3a2994dc1ad4f072e970bde37,10대,남자,무직,중구,71
e434a3e5416e4291868e37e3cb3bc0c4,20대,남자,양식 조리사,경산시,71
e434f6bfa6954046961f5d2152dc534a,10대,여자,음식 서비스 종사원,평창군,75
e436f48b51b548aabfb3256d73989d23,20대,여자,회계 사무원,경주시,72
e4375bc723964a02b27282faa42c05c8,20대,남자,냉난방·공조공학 기술자 및 연구원,포항시 북구,63
e4388999cfc44c358c877214f8e86bac,20대,여자,간호조무사,동구,79
e43a54f1d6484a97ad8a866b77b6d851,10대,남자,무직,강화군,76
e43acf13ac5f49e8be395bbb30e465c2,20대,여자,휠체어 리프트 설치 및 정비원,성동구,78
e43baf5fae4f41419ee5f56b948cfdef,20대,여자,제빵사 및 제과원,김포시,74
e43e54e7a2fd40c1bcaa26132c85aa40,20대,남자,무직,동구,71
e44205e3bc1e4271874380860c49835d,30대,남자,그 외 금속·재료 공학 기술자 및 연구원,수원시 팔달구,101
e442b8fd48eb478b8db6c671c6a41dd0,20대,남자,회계 사무원,거창군,97
e4438fe8ffe149b095b030651c7ce840,10대,여자,무직,안양시 동안구,70
e4444296a0424f04bf8a8020d3bf35cc,30대,남자,고무제품 생산기 조작원,오산시,77
e444cd3c4d4f4097b07ca31534de9666,30대,여자,경리 사무원,서구,62
e445444cc27a4391a42034061ee661d4,30대,여자,무직,화성시,83
e445f6f6615b44228e86bd64a56c2d55,10대,여자,무직,해운대구,71
e4477313817046068fb58293b7737561,20대,남자,무직,전주시 완산구,74
e44818aa3465487da46609bf5e32624d,20대,여자,무직,세종시,97
e4484a0f2eb64a7d981bc7d0e52ad93c,20대,여자,전화 상담원,동구,100
e448f7cd1d054ee4a0a5017e2c81d4cb,30대,남자,그 외 냉동·냉장·공조기 설치 및 정비원,순천시,69
e449ddafa79f4f5ea11eec2bb373b4b3,30대,남자,압연기 조작원,충주시,98
e44ae74993e542c1a1c6a7cebb786aa5,30대,여자,데이터 분석가,용인시 수지구,77
e44c337ff6224d2e8e88c11e94619db9,20대,여자,무직,은평구,73
e44d0b8c17a6411f983f100f7a96fe64,20대,여자,무직,남구,99
e44d1c0d73944f28be7a408f1d6b9c4e,10대,여자,무직,진주시,81
e44e067161614657b371cc936368a3c7,10대,여자,출판 및 자료편집 사무원,성북구,85
e44e3813efa748f88ae29be9a2529111,10대,여자,무직,동구,76
e44f8e69ac24413b833d23ec62a12e89,30대,여자,유치원 교사,관악구,82
e44fe7d56f18492f8aea29f033140371,10대,여자,무직,강서구,95
e45495859dcc4123a18a2061163b10d9,10대,남자,무직,시흥시,64
e455579517644e1ab1283250e78671eb,20대,남자,무직,광진구,80
e456f69c421542429d8970d77f894acd,20대,남자,노점 및 이동 판매원,양산시,62
e45a1096afa54a44bd41db6c4b1bca17,20대,남자,"전직 건설 단순 종사원, 현재 구직중",용인시 수지구,93
e45b0f137a9f46ceb8bbfe98736e53fc,30대,남자,그 외 정보 통신기기 설치 및 수리원,구미시,76
e45c3d790be44620abca2db01c4e09d7,20대,남자,무직,동래구,63
e45cec1ea7ab432db9195f0f0e76bea2,10대,여자,무직,홍천군,75
e45da4311c3444cc9bd758151f8e5dc7,30대,남자,중식 조리사,안산시 상록구,95
e45e5563d697495fb5244cb1a08ed874,30대,남자,그 외 전자공학 기술자 및 연구원,군포시,96
e45fe402c3bb4e17ac8dcadc382422ce,20대,남자,사무 보조원,고양시 일산서구,83
e461d8e8bc744471bf927617cf38fa54,20대,남자,컴퓨터 시스템 설계 및 분석가,성남시 분당구,83
e462961b921a4b29a68c3dfe7214f692,10대,여자,무직,화성시,104
e4664f98916144178d64ab0c1ca6d51b,10대,남자,무직,시흥시,85
e4686526557b42b0b1a701e3f1f3ae93,20대,여자,무직,충주시,75
e468abe4552145b6819b65ded4545ba9,20대,여자,일반 비서,강북구,77
e46964723479459e95d5d55a20552080,30대,남자,회계 사무원,오산시,101
e46acbce475e477db6285ea5258a05b7,30대,남자,산업용로봇 조작원,성북구,73
e46e5ab264854ceb95ed61b2b1874c2c,30대,여자,경리 사무원,송파구,88
e46f00f7b3474ae49fc050701e66ee3e,10대,남자,무직,광산구,90
e47092ee03c84524b1c40ecd5c2593bd,30대,여자,무직,미추홀구,83
e472e8e0067d4374a8c9a54f202d4bc6,30대,남자,자동차 차체 부품 조립원,수원시 권선구,72
e473aacb001247379454ab36bb09a7fa,20대,남자,금속 열처리로 조작원,북구,73
e474351a174142a1b6360c594b074dca,30대,남자,제관기 조작원,전주시 완산구,94
e474e1d092de44329da82ff31b2bab2f,30대,남자,무직,하남시,107
e4786c75dfb54d2fb8afa558470278d6,10대,남자,무직,창원시 의창구,83
e47b3f1397624ece94dd270c8a5a2ef6,20대,남자,매장 정리원,남구,78
e47b738b9d9248b7b1a15acd86037ae5,30대,여자,그 외 하역 및 적재 단순 종사원,의정부시,78
e47c47ee40824933827b9022fb0d50bb,10대,여자,무직,달성군,77
e47dd26266374d02be88f93cc5befeaf,20대,여자,한식 조리사,성남시 중원구,94
e47e17ba5f494c269852df3ddaa4bbfa,20대,남자,영업 관리 사무원,서구,70
e480e808ba134cb59272d0cbdd3df632,10대,여자,무직,영도구,80
e4828f94aee44388b33b64e94889f15c,30대,남자,회계 사무원,양주시,76
e482dd856f6f4407bb74ba73c2dba841,20대,남자,"전직 국가행정 사무원, 현재 구직중",수원시 권선구,74
e482ea2fa8c94d218aaa5e710b6176cc,20대,여자,그 외 물품 이동 장비 설치 및 정비원,강동구,91
e4844d2373444c1a97d1be74ba3d2e33,30대,남자,영업 관련 관리자,양산시,84
e485b101757b4cfbb093b6e9077b835f,20대,여자,무직,서구,78
e486a3d670c7448e82012cc6cc7b6175,20대,남자,우편집배원,서구,84
e486a5a5440243399acaf260e27028c4,30대,남자,교육 및 훈련 사무원,강서구,95
e486b3fc1f3a42188a524cadd3bde50f,30대,여자,유치원 교사,의정부시,98
e486f6d016104f7cb790c3bb196b0008,30대,남자,토목 제도사,안양시 만안구,90
e4887969e3f54d2ab5ceb459edb41a8e,30대,남자,시내버스 운전원,용인시 처인구,102
e48a54a466424130bd782950f09b60dd,30대,남자,무역 사무원,연제구,69
e48af8accc0d477b9ed8718983bf449f,30대,여자,조세행정 사무원,평택시,79
e48b50678d1a45f5ae3efddd846ff555,10대,남자,무직,천안시 동남구,69
e48b9b6c314243bdba371277e1752b1a,30대,남자,경리 사무원,동해시,73
e48bb0e945a44da5932af73513e9cbd3,20대,여자,무직,양천구,89
e48c0e3e1fea4eefb9dc20f7127a9c24,10대,여자,무직,동작구,58
e48dae06638743538c8e0c6e6431fcc9,30대,남자,일반 비서,시흥시,72
e48eafbcd3b74c05b6880e0639402e63,20대,남자,법무 사무원,안산시 단원구,92
e48ee217f55140c787efe3a01b531d5b,10대,여자,무직,화성시,102
e48fedee96b44be5863fac216d358fb4,30대,남자,사무 보조원,연천군,73
e49040be6e7e49cdaceef58754f5c21c,20대,남자,고무·플라스틱 기술자 및 연구원,북구,79
e4941b788ed64b5a8dc20bb2f39109ee,30대,남자,지게차 운전원,김포시,68
e496691454de4049bdfab62ff88e9060,20대,남자,범용 소프트웨어 프로그래머,강서구,83
e496f225b0334bd7b2eb265c637e21fa,20대,남자,건물 경비원,울주군,81
e497883062d04825a8939e216cdeaf5b,20대,여자,언어재활사,김해시,75
e4978b734fe84395b4ffb67bc23731ec,30대,남자,상품 기획자,금천구,83
e4994fc8708d434a9861a5edd397e3a0,10대,남자,무직,동대문구,72
e4996418a46f4fa09bb55c87c99357e9,20대,남자,무직,충주시,79
e49c910274da490fa9e070a63a08c6a6,30대,여자,상품 기획자,수원시 영통구,87
e49d5f644a794d38a1c80187209531e1,20대,남자,무직,영등포구,82
e49db24b084b438ab21858d447a22d2e,20대,여자,공공행정 전문가,서대문구,95
e49dc41ebbfd4c01ba6f8080547b2c39,10대,여자,무직,경산시,71
e4a0118dc3334b2aa564cc1311af9d5c,30대,여자,산업 특화 소프트웨어 프로그래머,연제구,76
e4a22203f93b4d24a0c0903f69ab2e6b,20대,남자,육군 병사,중구,84
e4a2d12adb074c58825df2baa1fee3c4,20대,남자,렌즈 및 프리즘 가공기 조작원,강서구,79
e4a39b8920094b04be21da2f1b8492e3,30대,여자,무직,시흥시,83
e4a3c72399e748f3b3b8f4a93e643a54,30대,남자,경영 기획 사무원,연수구,93
e4a7bfa0c0014bb3a7ce0e2f3beea3cd,20대,여자,건물 청소원,동래구,81
e4a7d610a3284c019752d31dc9e56508,10대,여자,무직,남구,72
e4a7ffdc9fd84a7da79b551f17fccb9e,20대,남자,무직,노원구,85
e4a8b016eb5b444ea63633cad5c9a01d,30대,남자,병무행정 사무원,노원구,88
e4a9325355ed4fe08755ac5c0fa109c9,20대,여자,식품학 연구원,군산시,64
e4a9700d9b004994a5bfa27ea9e3acb8,20대,여자,무직,부산진구,60
e4a97ab3348a4520ab854c7d2bb54d6a,30대,남자,산업 안전원,도봉구,70
e4a9dfae1763431b952c556823eb06b3,30대,남자,무직,구로구,81
e4a9e0bdb6c34b1c86771e6f69269898,20대,여자,무직,남구,78
e4aa8bdaa7a447b096fdd5b47f899cbc,30대,남자,식품 생산 관리자,순천시,69
e4af1dc8e6cf47df8d75af7dc943f361,20대,남자,식품 영업원,부평구,75
e4af62d5b31747969552de027110f122,20대,남자,무직,관악구,80
e4b0345afdda410fbecb62378ce148c3,20대,남자,무직,창원시 의창구,101
e4b287bf958d4963b387c66459d9e68b,10대,여자,무직,성북구,72
e4b5ab5101ae41ebad0bbe9bdde4a8dc,30대,여자,무직,거창군,72
e4ba4d5a4eb84fefb615f20435b39787,10대,남자,무직,강남구,73
e4bb191546eb4f3a81f56dd9f081276b,20대,여자,무직,구로구,102
e4bc4ac3633a447bbfe0dc187a381236,10대,남자,무직,강서구,76
e4bc5b986dbd4e37b10829853ade4830,20대,여자,무직,순천시,72
e4bd29db87de44c987316b6df4b35baf,20대,남자,광고 전문가,경산시,78
e4bf1e4a349d4118952daa1f35918248,30대,여자,관리 비서,북구,94
e4c00581d3c842b2a037834c504b4aaa,30대,여자,마케팅 관리자,성남시 분당구,97
e4c0b312ec5d4c08b73665c981f18432,30대,남자,전기 감리 기술자 및 연구원,서대문구,84
e4c0f8a9693346c5b90d7cb6ddd05d2d,30대,여자,그 외 기능 관련 종사원,강동구,86
e4c194544d5f4ff08faa5faf4d2e800a,10대,남자,무직,도봉구,78
e4c1b8368cc846b98f420f8cc0e8f3a4,20대,남자,무직,사상구,83
e4c22e9afeb7416ab092a9c969721109,30대,여자,무직,경주시,103
e4c3df66680c4cfcb6bd3ac3af0680e8,20대,남자,건물 경비원,제주시,83
e4c8b85990b64ec699ac1c43a9701986,20대,남자,영업 관리 사무원,화성시,85
e4ce59bab09a4148b29bbb2b0259fa3a,20대,남자,제관원,남동구,74
e4cf96e3c886438d83a7a9d854bc0324,20대,여자,한식 조리사,연수구,73
e4d198ee8aa54843b58af2ce3c6b86fd,20대,여자,무직,과천시,98
e4d39b78b3d84e3b8686fb7cf3a7d1dd,30대,남자,그 외 제조 관련 단순 종사원,성남시 중원구,87
e4d3ea6b3eb44689a90eb2750d23be06,30대,여자,회계 사무원,제주시,93
e4d492ac3bda44758525a2b9852581a0,20대,여자,사무 보조원,천안시 서북구,105
e4d5ea4157c546f5aa1a0e7cc158a52a,10대,여자,무직,양산시,92
e4d657dd97a843a082b6f45949b9066f,30대,남자,건물 경비원,동구,83
e4d6df5b84b44e6eb1c19bd715a61d19,10대,여자,무직,중구,96
e4d7fe388a894eb1a2e225d8a0b3cff6,20대,남자,무직,동구,81
e4d9161211334ac9a73e465d50a9b227,30대,여자,유치원 교사,울주군,94
e4d952e01f3d4f41a3373e2600a317b9,20대,남자,철도운송 관련 종사원,유성구,72
e4db75123b834a24a23697abd671c412,10대,여자,무직,광명시,89
e4dbd540acff49a484623d765eda114b,20대,여자,무직,양구군,94
e4dc67927bb9493e82ea78eb3b0aa241,20대,여자,무직,포천시,81
e4dcc5ec353447888d41e9c21fbfef6a,10대,남자,무직,미추홀구,62
e4ddb1e256ba4935b8701812599403a4,10대,여자,무직,여주시,73
e4de213e643947308880320c4fb31364,20대,남자,경영 기획 사무원,영등포구,84
e4e00a63034842809afbf56c5350f0ef,30대,남자,그 외 금속 공작 기계 조작원,동작구,90
e4e06417db604906b2d664c0b3263c3e,30대,남자,지게차 운전원,양주시,89
e4e17d6c82334d24bb5651a797a7a669,30대,여자,일반 경찰관 및 수사관,김해시,88
e4e2815c27bc40d585e3f42ba8ba3504,20대,남자,경리 사무원,보은군,71
e4e315657bb145a7a3d38113af850b9d,30대,여자,액세서리 디자이너,송파구,91
e4e3cf83f35b4e3e9c564567946bbcc0,30대,남자,경영 기획 사무원,남양주시,94
e4e5d70ab36748e1bcf49f80d7840af0,10대,남자,무직,제천시,87
e4e6ea49c8c940a284d5eb757dcff920,10대,여자,무직,성동구,78
e4ebbe5ed4d64004a099f2b45c5c53dd,20대,남자,무직,서대문구,88
e4ecdd0cda5a4b61b157e8bf5e490b22,20대,여자,지방행정 사무원,천안시 서북구,79
e4f0899cbcae4e88b7bafa0ffb026ae5,30대,남자,그 외 시설 및 특수 경비원,철원군,63
e4f08b258fc4494aac3054d38305fc42,30대,남자,"전직 산업기계공학 기술자 및 연구원, 현재 구직중",중구,110
e4f0f3bac2d64f559e35c472f773aeb8,20대,여자,무직,관악구,87
e4f4d723ee8e4955b510b716ff44ddda,30대,남자,소방관,안산시 단원구,77
e4f60ae9efdc40cd88b0723f84b41f73,30대,남자,경리 사무원,수원시 영통구,90
e4f7f88e6ac649a7a54d582ec6cb6a65,30대,남자,기업 고위 임원,부천시 원미구,86
e4f8b7f2b91f49f5b7527034f7403d54,10대,여자,무직,양주시,90
e4f98755e5bf41a990ca1c11f437bba5,30대,여자,수학 교사,계양구,73
e4fa0a5c30544f548676a796f88e58b6,10대,남자,무직,안산시 상록구,91
e4fb1d649d144f50bf9a5abca838bb7f,20대,여자,무직,광산구,97
e4fdc3177cb34c55bf758448f6ef740a,10대,남자,무직,서구,79
e4fe0eb1782241d2b51cba05cd21a0a4,20대,여자,무직,광명시,88
e4ff0dde5b0b4ce9a0ce355ee81c35b6,20대,남자,경영 기획 사무원,수원시 영통구,97
e501a85658d5421f9394bc856a28f4c4,20대,남자,음료 서비스 종사원,달서구,72
e5030250e36c46dfa1aa01c4eee8ce0c,10대,여자,무직,안양시 만안구,76
e5033acdecb942c9919335b791fcdc9c,30대,남자,전화 상담원,안산시 상록구,70
e50954903b1642e89ffbac3b7d1dec71,10대,여자,무직,금정구,81
e50dd83bfb0d4d72b1a914dae3dbf743,30대,여자,유치원 교사,동구,93
e50e7a083b134b9ca8e5848d8293519b,30대,여자,경호원,순천시,72
e513a0e7d65b4c5eb32e4cc05112439e,20대,남자,무직,강릉시,96
e514765e570e42e6a69027f68957629a,20대,남자,그 외 금속·재료 공학 기술자 및 연구원,달성군,80
e517706fa0bb4c328aef3e7b26fffd29,20대,남자,법무 사무원,의정부시,70
e51831ff00334fc88ea8e1b99c41e2c5,20대,여자,스포츠 강사 및 트레이너,춘천시,100
e5188c2ae4eb4470924d8ae373695927,10대,여자,무직,양산시,89
e51a4c3fdd6340b4b11238a56efcc33b,10대,여자,무직,광주시,79
e51b6bbd6af84e0ba9c5e94ef8e1a701,10대,남자,무직,서구,69
e51b6f09a3ca4176bbf0e68569a925c0,20대,남자,육군 병사,홍성군,69
e51c8251415f426483fb3d313ef9766c,20대,남자,방문 고객 상담원,금천구,98
e51cbcad3fc146178603a5df490e5837,30대,여자,교육 및 훈련 사무원,수성구,79
e51e2e923dd747899f298f1b6861995a,10대,남자,무직,수원시 권선구,71
e52069c44bda415a98e0b93aac0e0bac,20대,남자,무직,광양시,74
e5208c546318452a88fb937ca09c0f9b,20대,여자,무직,구미시,61
e5222000fd8541fabda1070b8d92b668,20대,여자,건물 경비원,하동군,78
e523c83a72f94a2cabdec520e69e7089,30대,남자,그 외 하역 및 적재 단순 종사원,정읍시,77
e5264db7e2084a629b1f75642c391ba5,30대,여자,조세행정 사무원,청주시 청원구,93
e5264fb327184832bec8e1832e100599,10대,남자,무직,제주시,100
e527a298c3b04eea8f3ce1c93106e376,20대,남자,"전직 전기 감리 기술자 및 연구원, 현재 구직중",영등포구,101
e52817977ed64d7c81cf67ddfa10223b,20대,남자,산업 안전원,경산시,80
e5284c7782de47038e4f3fdcd2982d53,20대,남자,무직,남구,93
e52868081d194eb5820db4f094b3e7e0,30대,여자,시각장애인 특수교육 교사,사하구,90
e52933130aac45069de7812ce11cdb34,20대,여자,국가행정 사무원,동대문구,88
e529ea3fe0aa4b178764757a0a5f309f,30대,남자,데이터 분석가,안양시 동안구,99
e52a5879d2f14442b9ee4b481f1d7bc4,10대,남자,무직,노원구,73
e52a75fb09c34814afbdce08ed34d906,30대,남자,범용 소프트웨어 프로그래머,전주시 완산구,91
e52b5f3f8a7e479e8365d78d0798b23f,30대,남자,그 외 기능 관련 종사원,수원시 권선구,87
e52b7b3e22a04758b71d3191bd382e27,30대,여자,연삭기 및 연마기 조작원,북구,88
e52bdc99f5c84cfa92f379d7c43bdc70,30대,여자,국가행정 사무원,창원시 마산회원구,85
e52cc23e06b843debd321846a697710e,30대,여자,무직,삼척시,76
e52e842084f44ab2a3e8522477c49845,20대,남자,무직,금정구,79
e52eb16838e34eb1b57143c12f101e33,10대,남자,무직,미추홀구,80
e52fb8f0b6f54369a0949cd87c2751c4,30대,여자,무직,수원시 장안구,85
e531430057eb4e9385c003cf8b984f5c,20대,여자,무직,홍성군,82
e532272ee6cb4d3bbfb0cd1fdf99f89b,30대,남자,무직,수원시 영통구,81
e5346070e7f34e19ac2f6d9fe9e70744,30대,여자,무직,의정부시,67
e536625bdfc44011929ba5d0015b4554,10대,남자,무직,김포시,71
e537c0f2bbef4869afc5f91076872509,20대,남자,무직,달성군,86
e538766c4d014b8eac23cf3ea14a5002,20대,여자,유치원 교사,전주시 완산구,90
e5391535d74b4337aad800156e862d0b,10대,여자,무직,계양구,78
e53a6b4ae0b0492d86754aea04d7cc39,30대,남자,마케팅 전문가,이천시,79
e53aea2b29344854821add238c5db0e4,30대,여자,"전직 조사 전문가, 현재 구직중",김포시,89
e53b7da92e574810a36d07a7ddceb3e5,10대,여자,무직,기장군,88
e53d0203ded443d6833417bf6fdca899,20대,여자,그 외 일반 영업원,남구,98
e53e79222e384e14a0a4a56bd0c7114c,10대,남자,무직,광산구,83
e540b53ec3bc4b76b4235203483d4bba,20대,남자,무직,광진구,88
e5416ad46e65492c990226c16d94bb1c,20대,여자,그 외 조리사,동구,80
e5419b94e12042b3bd15ea83c5e45132,20대,남자,경영 기획 사무원,동작구,80
e5425ac738ae40b2815f1c0ded8f8f9f,30대,남자,단말기 및 통신 서비스 판매원,부천시 소사구,66
e542d804a59441719eed3ff69f7ce5c8,20대,남자,매장 정리원,서구,86
e542f58f3cb04bd7bec235bffeb99590,30대,여자,건물 내 전기 설치 및 정비원,의정부시,76
e544d5b0a55c4608a8498d767d856cba,20대,남자,무직,종로구,87
e545dc4a2f8f4ea688ea8119f3dde68d,30대,여자,검표원,동구,97
e5466ce1e0834b1f8224b6205163a0d7,20대,남자,플랜트공학 기술자 및 연구원,강북구,99
e547d2fe19cf42849f88f56578ed7d0d,30대,여자,회계사,전주시 완산구,73
e54827b0d9274113891b065d23d22f38,20대,여자,무직,달서구,82
e5491bd2810a43459c7015b2b3f75dde,30대,여자,의무 기록사,남동구,68
e54ab6a95104453a915a6fab3431adbf,20대,여자,무직,서구,79
e54ac3f431a7453b95d3bf54529525cb,20대,남자,무직,수원시 영통구,77
e54ac484deba47c18de7a75678f42b10,10대,남자,무직,함양군,74
e54bfcec7b2b4fb69cd392a841f51fcd,10대,여자,무직,중구,91
e54f7420ce30475685eac26e4341539d,20대,여자,무직,남양주시,87
e550a9c504ed45f8a35572156e62d210,10대,여자,무직,송파구,85
e551de5c074c4f5c81dd5f0157cfb979,10대,남자,무직,북구,68
e552428820444ea482a05fade8136e63,30대,남자,전화 상담원,여주시,72
e552fe9bd1c945aaa0783a54c480a779,10대,남자,무직,화성시,85
e556fbc7c3174520ac67f7102680d74a,20대,여자,무직,남구,87
e5585c5a3c9d43a5928efe898062cf08,30대,남자,무직,노원구,63
e55a71fd3f4345a89a72fe899a40bf8d,20대,남자,그 외 전기·전자기기 설치 및 수리원,남구,68
e55b2eff13f041d38d3a67e9c82b64a9,10대,여자,무직,부산진구,67
e55b4f092268464e83e268eb25ca1505,20대,여자,국가행정 사무원,충주시,78
e55b9033bfc544f5bc05bad12e8dff32,30대,남자,온라인 쇼핑 판매원,해운대구,85
e55c069f90ca4b23b3575734e5586059,20대,여자,피부 관리사,수원시 영통구,80
e55c2ff132e843d5b01a13bbe3a3fe4e,20대,여자,무직,영등포구,90
e55e83fb56c44a13b5aba203b2440baa,10대,남자,무직,화성시,72
e55e964c153844a7bde78ddca5f851d7,20대,남자,금속 분무기 조작원,수원시 권선구,83
e563180a40724d2b883c252be1e7211a,20대,남자,단말기 및 통신 서비스 판매원,김해시,84
e56671410afe4616b9d4caaeeb1bf478,10대,남자,무직,은평구,69
e56988bcbb8545b5a1cb37975b78eeb3,10대,남자,무직,관악구,80
e56a5d846523484ab1970bbb42218702,20대,남자,무직,중구,88
e56b3003376c40168ef405a585e5a3a8,10대,여자,무직,장성군,92
e56d38b488534b4f8ed81b47751d643c,30대,여자,사회복지사,천안시 서북구,97
e56fb3a8c27b4cc08d589c2604866d82,20대,남자,가스 배관공,제주시,89
e5715fd1a0a446a2bd9c862eb4ab08a7,10대,남자,무직,서초구,74
e5718e6ec1174097867b1cdbf896a8cd,20대,남자,발전설비 기술자 및 연구원,김해시,85
e571ad7e479244af9efbb11c587eaf52,20대,여자,무직,강서구,71
e5755714bbed4c4aa8fa76db25c52255,30대,남자,노점 및 이동 판매원,당진시,70
e5757c210bc1401498d08bbb5cbc0c6d,20대,여자,"전직 전자 부품 제조 기계 조작원, 현재 구직중",구미시,82
e577499b50cf462d907a956cc3a275c1,20대,남자,무직,동작구,89
e579ad1251df4cc9b96ba09d16f48fd9,20대,남자,전화 상담원,익산시,89
e57af7fa80c145bcb76ccd5942d2cf69,30대,남자,육군 부사관,서대문구,79
e57b77ef022446efa38c15485ee6de58,30대,여자,육군 부사관,전주시 덕진구,82
e57c260fe4784e38aad60a3f3a44f1cb,20대,남자,"전직 경영 컨설턴트, 현재 구직중",동작구,60
e57c3794220143919320e2ff75d9c1dd,20대,여자,경영 기획 사무원,청주시 상당구,124
e57cfcc211b14ffb9dd8f29116088585,30대,남자,경영 기획 사무원,광주시,87
e57fb1b0db3f49a5b24bee8a31ca028e,20대,여자,무직,고양시 일산서구,67
e57fd02a995841f6b63601b066c0cd81,30대,남자,경영 기획 사무원,동래구,92
e58011c5b2984828a67db340006bb399,20대,남자,"전직 그 외 금속 공작 기계 조작원, 현재 구직중",서천군,102
e58065faa9b9455883f37948e69d39e4,10대,여자,무직,세종시,91
e580b95c22034f86803b53ee5a245bf1,20대,여자,무직,금천구,113
e5813392f0204b338486aa5b0c10356d,20대,남자,무직,계양구,88
e5816fc40aae47839037fedb54f91a0f,20대,남자,관리 비서,나주시,94
e584463ba7fe4a1b8bdfe245c5bfe155,20대,남자,단말기 및 통신 서비스 판매원,고양시 일산동구,100
e584cc02e8fd475893f3786eb5ca2c2f,20대,여자,한식 조리사,경산시,91
e5875ce7f33f4e8ca1f699e4de815607,20대,남자,위생용 종이제품 제조기 조작원,서구,71
e588005332d241c0afd74a2c2eb248ff,20대,남자,가스 용접원,중구,95
e5881dd87996449f8fb8b2256c1986da,10대,여자,무직,송파구,73
e58f1ac9b3f6478c9f2791eb2767baef,30대,남자,무직,구미시,66
e58f673891f3471b942dd0960f67cd65,30대,여자,시각장애인 특수교육 교사,진주시,75
e58fc79b20ee4ebf929890fd359591e2,20대,여자,무직,평택시,79
e59161b584be429e9bd4295f50d95cfd,20대,여자,"전직 지방행정 사무원, 현재 구직중",송파구,80
e591f7255ed6456d83ede42db328b7f7,20대,여자,광고 전문가,성남시 중원구,86
e5920f81524443d4a86544ff56fbc139,20대,남자,온라인 쇼핑 판매원,용인시 기흥구,85
e5932f99298141a08fb232c508414737,20대,남자,무직,강동구,78
